1	0.016172877326607705
2	0.013710186816751957
3	0.018926518596708776
4	0.016413864865899085
5	0.019352297857403757
6	0.014755947701632976
7	0.015077010169625283
8	0.01629858762025833
9	0.017880831100046634
10	0.01553210597485304
11	0.016753876581788063
12	0.02047710157930851
13	0.012611198239028454
14	0.016688855551183223
15	0.013907792419195176
16	0.012169191241264343
17	0.02484414353966713
18	0.022374878451228142
19	0.01668569501489401
20	0.013047043047845364
21	0.017579234205186367
22	0.016064657457172872
23	0.018904631957411766
24	0.018580051325261592
25	0.018823118507862092
26	0.01593823004513979
27	0.014970614202320575
28	0.01382618248462677
29	0.012884123809635639
30	0.015900013968348503
31	0.017436263710260393
32	0.016831067390739918
33	0.021303858421742917
34	0.015998330153524875
35	0.013773255608975887
36	0.018997713550925256
37	0.015068082883954049
38	0.013937018625438214
39	0.016507883742451667
40	0.016367310471832753
41	0.01135737020522356
42	0.01489927750080824
43	0.014265811629593372
44	0.013352802023291588
45	0.012854847498238087
46	0.019277408346533777
47	0.02041550911962986
48	0.01565568670630455
49	0.0229148481041193
50	0.01188285294920206
